chrom	se_thetahat	thetahat	gene	genename
9	0.0363738015294075	-0.0082721496000886	ENSG00000175768.8	TOMM5
9	0.0486864000558853	0.00620735995471478	ENSG00000175768.8	TOMM5
9	0.0487823002040386	-0.0108369998633862	ENSG00000175768.8	TOMM5
9	0.11863499879837	0.0876675993204117	ENSG00000175768.8	TOMM5
9	0.0420984998345375	0.044327300041914	ENSG00000175768.8	TOMM5
9	0.100860998034477	0.176661998033524	ENSG00000175768.8	TOMM5
9	0.101148001849651	-0.081701897084713	ENSG00000175768.8	TOMM5
9	0.04896479845047	-0.0488458015024662	ENSG00000175768.8	TOMM5
9	0.0348782986402512	-0.0136812003329396	ENSG00000175768.8	TOMM5
9	0.0378984995186329	-0.0349998995661736	ENSG00000175768.8	TOMM5
9	0.036242600530386	-0.052088301628828	ENSG00000175768.8	TOMM5
9	0.111927002668381	0.114748001098633	ENSG00000175768.8	TOMM5
9	0.0349216014146805	0.0220302995294333	ENSG00000175768.8	TOMM5
9	0.0387712009251118	-0.0374400988221169	ENSG00000175768.8	TOMM5
9	0.11642300337553	-0.0680164024233818	ENSG00000175768.8	TOMM5
9	0.103825002908707	-0.0448586009442806	ENSG00000175768.8	TOMM5
9	0.0377160012722015	0.0347131006419659	ENSG00000175768.8	TOMM5
9	0.0372316986322403	-0.035725399851799	ENSG00000175768.8	TOMM5
9	0.0372225008904934	0.0356707014143467	ENSG00000175768.8	TOMM5
9	0.041730098426342	0.000583672022912651	ENSG00000175768.8	TOMM5
9	0.108176998794079	-0.0568359009921551	ENSG00000175768.8	TOMM5
9	0.0357074998319149	0.0559290982782841	ENSG00000175768.8	TOMM5
9	0.0412084013223648	-0.00806543044745922	ENSG00000175768.8	TOMM5
9	0.0431770011782646	0.0407043993473053	ENSG00000175768.8	TOMM5
9	0.0370430983603001	-0.0352958999574184	ENSG00000175768.8	TOMM5
9	0.0370199009776115	0.035249799489975	ENSG00000175768.8	TOMM5
9	0.0411094017326832	-0.00756982993334532	ENSG00000175768.8	TOMM5
9	0.036591399461031	0.0299832001328468	ENSG00000175768.8	TOMM5
9	0.0377466008067131	0.0352891981601715	ENSG00000175768.8	TOMM5
9	0.130885004997253	-0.145925998687744	ENSG00000175768.8	TOMM5
9	0.0848561972379684	-0.0620554015040398	ENSG00000175768.8	TOMM5
9	0.0536159016191959	0.0162809006869793	ENSG00000175768.8	TOMM5
9	0.0411117002367973	0.00755165005102754	ENSG00000175768.8	TOMM5
9	0.0358509011566639	0.0306429993361235	ENSG00000175768.8	TOMM5
9	0.0335954986512661	-0.02552580088377	ENSG00000175768.8	TOMM5
9	0.0391286984086037	0.0400277003645897	ENSG00000175768.8	TOMM5
9	0.0331818014383316	-0.0230027008801699	ENSG00000175768.8	TOMM5
9	0.0335621982812881	-0.0255111996084452	ENSG00000175768.8	TOMM5
9	0.0331531018018723	0.0232918001711369	ENSG00000175768.8	TOMM5
9	0.035742498934269	0.0579272992908955	ENSG00000175768.8	TOMM5
9	0.0331531018018723	-0.0232918001711369	ENSG00000175768.8	TOMM5
9	0.0371065996587276	-0.027301799505949	ENSG00000175768.8	TOMM5
9	0.0331531018018723	0.0232918001711369	ENSG00000175768.8	TOMM5
9	0.0331531018018723	-0.0232918001711369	ENSG00000175768.8	TOMM5
9	0.0332212001085281	0.0193381998687983	ENSG00000175768.8	TOMM5
9	0.0391382984817028	0.0401129014790058	ENSG00000175768.8	TOMM5
9	0.033160500228405	-0.0232475996017456	ENSG00000175768.8	TOMM5
9	0.0331531018018723	-0.0232918001711369	ENSG00000175768.8	TOMM5
9	0.035742100328207	0.0579335987567902	ENSG00000175768.8	TOMM5
9	0.0359737984836102	-0.0598801001906395	ENSG00000175768.8	TOMM5
9	0.035742100328207	-0.0579335987567902	ENSG00000175768.8	TOMM5
9	0.0412501990795135	0.00701637007296085	ENSG00000175768.8	TOMM5
9	0.0412551015615463	0.00704149017110467	ENSG00000175768.8	TOMM5
9	0.0361450985074043	0.0609261989593506	ENSG00000175768.8	TOMM5
9	0.0359123013913631	-0.0589534007012844	ENSG00000175768.8	TOMM5
9	0.0835378989577293	-0.0324908010661602	ENSG00000175768.8	TOMM5
9	0.033247098326683	-0.0242507997900248	ENSG00000175768.8	TOMM5
9	0.0410110987722874	0.0035484901163727	ENSG00000175768.8	TOMM5
9	0.0992709994316101	-0.0898886993527412	ENSG00000175768.8	TOMM5
9	0.0368691012263298	0.0336477011442184	ENSG00000175768.8	TOMM5
9	0.0332051999866962	-0.0237450990825891	ENSG00000175768.8	TOMM5
9	0.0332053005695343	0.0237453002482653	ENSG00000175768.8	TOMM5
9	0.0414999984204769	0.00650362018495798	ENSG00000175768.8	TOMM5
9	0.0419953987002373	0.00330258999019861	ENSG00000175768.8	TOMM5
9	0.0909586995840073	-0.0430395007133484	ENSG00000175768.8	TOMM5
9	0.110795997083187	-0.0231932997703552	ENSG00000175768.8	TOMM5
9	0.0332053005695343	-0.0237453002482653	ENSG00000175768.8	TOMM5
9	0.0412483997642994	0.00702804001048207	ENSG00000175768.8	TOMM5
9	0.0359480008482933	-0.0604294985532761	ENSG00000175768.8	TOMM5
9	0.0332053005695343	-0.0237453002482653	ENSG00000175768.8	TOMM5
9	0.0331343002617359	-0.023106100037694	ENSG00000175768.8	TOMM5
9	0.0412483997642994	0.00702804001048207	ENSG00000175768.8	TOMM5
9	0.0390390008687973	0.0327780991792679	ENSG00000175768.8	TOMM5
9	0.144094005227089	-0.107244998216629	ENSG00000175768.8	TOMM5
9	0.0334793999791145	-0.0265021007508039	ENSG00000175768.8	TOMM5
9	0.0332053005695343	0.0237453002482653	ENSG00000175768.8	TOMM5
9	0.0412050001323223	0.00280303996987641	ENSG00000175768.8	TOMM5
9	0.0379868000745773	0.0371037982404232	ENSG00000175768.8	TOMM5
9	0.0381155982613564	0.0251599997282028	ENSG00000175768.8	TOMM5
9	0.125986993312836	-0.0880642980337143	ENSG00000175768.8	TOMM5
9	0.0391376987099648	-0.0401052013039589	ENSG00000175768.8	TOMM5
9	0.103311002254486	-0.0193678997457027	ENSG00000175768.8	TOMM5
9	0.10470800101757	-0.0429104007780552	ENSG00000175768.8	TOMM5
9	0.0412498004734516	-0.00703081022948027	ENSG00000175768.8	TOMM5
9	0.110785998404026	-0.0232490003108978	ENSG00000175768.8	TOMM5
9	0.0334956012666225	-0.0217097997665405	ENSG00000175768.8	TOMM5
9	0.102912001311779	0.0470536015927792	ENSG00000175768.8	TOMM5
9	0.035911601036787	-0.0589435994625092	ENSG00000175768.8	TOMM5
9	0.0362149998545647	0.0324622988700867	ENSG00000175768.8	TOMM5
9	0.0412483997642994	-0.00702804001048207	ENSG00000175768.8	TOMM5
9	0.0412483997642994	-0.00702804001048207	ENSG00000175768.8	TOMM5
9	0.0379307009279728	0.040463998913765	ENSG00000175768.8	TOMM5
9	0.0379876010119915	0.0371033996343613	ENSG00000175768.8	TOMM5
9	0.0377007983624935	-0.0329888984560966	ENSG00000175768.8	TOMM5
9	0.0379889011383057	0.0371234007179737	ENSG00000175768.8	TOMM5
9	0.0379975996911526	0.0372550003230572	ENSG00000175768.8	TOMM5
9	0.0384767986834049	-0.0413480997085571	ENSG00000175768.8	TOMM5
9	0.031071599572897	-0.0485682003200054	ENSG00000175768.8	TOMM5
9	0.0397359989583492	-0.0335754007101059	ENSG00000175768.8	TOMM5
9	0.0357214994728565	0.0581848993897438	ENSG00000175768.8	TOMM5
9	0.0387005992233753	-0.0417423993349075	ENSG00000175768.8	TOMM5
9	0.141609996557236	-0.179989993572235	ENSG00000175768.8	TOMM5
9	0.109534002840519	0.0700825974345207	ENSG00000175768.8	TOMM5
9	0.0954077988862991	-0.057599101215601	ENSG00000175768.8	TOMM5
9	0.0376931987702847	0.0362850017845631	ENSG00000175768.8	TOMM5
9	0.0362051986157894	-0.0542150996625423	ENSG00000175768.8	TOMM5
9	0.0335578992962837	-0.032701700925827	ENSG00000175768.8	TOMM5
9	0.0410345010459423	-0.0205722991377115	ENSG00000175768.8	TOMM5
9	0.090923398733139	0.0431015007197857	ENSG00000175768.8	TOMM5
9	0.0357214994728565	-0.0581848993897438	ENSG00000175768.8	TOMM5
9	0.0381338000297546	-0.0246296003460884	ENSG00000175768.8	TOMM5
9	0.0392716005444527	-0.0396753996610641	ENSG00000175768.8	TOMM5
9	0.123369999229908	0.0357251986861229	ENSG00000175768.8	TOMM5
9	0.0375207997858524	-0.0103072002530098	ENSG00000175768.8	TOMM5
9	0.0359926000237465	0.0573512986302376	ENSG00000175768.8	TOMM5
9	0.0386915989220142	-0.000401844998123124	ENSG00000175768.8	TOMM5
9	0.111760996282101	0.113260999321938	ENSG00000175768.8	TOMM5
9	0.0357566997408867	0.0574062988162041	ENSG00000175768.8	TOMM5
9	0.0326360017061234	0.0214894004166126	ENSG00000175768.8	TOMM5
9	0.0909181982278824	-0.0428819991648197	ENSG00000175768.8	TOMM5
9	0.0909181982278824	0.0428819991648197	ENSG00000175768.8	TOMM5
9	0.0360114015638828	0.0561606995761395	ENSG00000175768.8	TOMM5
9	0.0360125005245209	0.0561717003583908	ENSG00000175768.8	TOMM5
9	0.032660398632288	-0.0211706999689341	ENSG00000175768.8	TOMM5
9	0.0392517000436783	0.00728383008390665	ENSG00000175768.8	TOMM5
9	0.043249599635601	0.0115489000454545	ENSG00000175768.8	TOMM5
9	0.0462743006646633	-0.0183461997658014	ENSG00000175768.8	TOMM5
9	0.0425743013620377	-0.0108530996367335	ENSG00000175768.8	TOMM5
9	0.0861959010362625	-0.0118302004411817	ENSG00000175768.8	TOMM5
9	0.0388650000095367	0.0137641001492739	ENSG00000175768.8	TOMM5
9	0.0353053994476795	0.0527742989361286	ENSG00000175768.8	TOMM5
9	0.105084002017975	0.0804630964994431	ENSG00000175768.8	TOMM5
9	0.0343928001821041	0.0199069995433092	ENSG00000175768.8	TOMM5
9	0.0336368009448051	0.0207144003361464	ENSG00000175768.8	TOMM5
9	0.0404003001749516	0.0181494001299143	ENSG00000175768.8	TOMM5
9	0.0403640009462833	0.0184985995292664	ENSG00000175768.8	TOMM5
9	0.0404809005558491	-0.0184320993721485	ENSG00000175768.8	TOMM5
9	0.0338953994214535	-0.0272237006574869	ENSG00000175768.8	TOMM5
9	0.0351848006248474	-0.042560700327158	ENSG00000175768.8	TOMM5
9	0.034281600266695	0.0223782993853092	ENSG00000175768.8	TOMM5
9	0.0877588018774986	0.019981499761343	ENSG00000175768.8	TOMM5
9	0.0388660989701748	-0.00576356006786227	ENSG00000175768.8	TOMM5
9	0.0421051010489464	0.011183699592948	ENSG00000175768.8	TOMM5
9	0.0421051010489464	0.0111843002960086	ENSG00000175768.8	TOMM5
9	0.0332354009151459	0.0166909992694855	ENSG00000175768.8	TOMM5
9	0.0884846970438957	-0.0261276997625828	ENSG00000175768.8	TOMM5
9	0.104463003575802	0.0801113024353981	ENSG00000175768.8	TOMM5
9	0.0381639003753662	-0.0130158998072147	ENSG00000175768.8	TOMM5
9	0.041084598749876	0.0288683008402586	ENSG00000175768.8	TOMM5
9	0.0397224985063076	0.0195912998169661	ENSG00000175768.8	TOMM5
9	0.0351025983691216	-0.0461203008890152	ENSG00000175768.8	TOMM5
9	0.0347318015992641	0.0464359000325203	ENSG00000175768.8	TOMM5
9	0.0412653982639313	0.031648401170969	ENSG00000175768.8	TOMM5
9	0.0332610011100769	0.0380778014659882	ENSG00000175768.8	TOMM5
9	0.0334217995405197	-0.0346519984304905	ENSG00000175768.8	TOMM5
9	0.0333313010632992	0.0346673987805843	ENSG00000175768.8	TOMM5
9	0.0377372987568378	-0.0115975998342037	ENSG00000175768.8	TOMM5
9	0.0376745015382767	-0.0129620004445314	ENSG00000175768.8	TOMM5
9	0.0901741981506348	-0.0848003998398781	ENSG00000175768.8	TOMM5
9	0.0452768988907337	0.0639631971716881	ENSG00000175768.8	TOMM5
9	0.0520999990403652	-0.0965700969099998	ENSG00000175768.8	TOMM5
9	0.0490203015506268	0.0535921007394791	ENSG00000175768.8	TOMM5
9	0.046450600028038	-0.0311962999403477	ENSG00000175768.8	TOMM5
9	0.0324960015714169	0.0191942006349564	ENSG00000175768.8	TOMM5
9	0.0345793999731541	-0.0195224992930889	ENSG00000175768.8	TOMM5
9	0.0402235984802246	-0.0322940982878208	ENSG00000175768.8	TOMM5
9	0.116019003093243	0.252842009067535	ENSG00000175768.8	TOMM5
9	0.037390299141407	0.103569000959396	ENSG00000175768.8	TOMM5
9	0.0467432998120785	-0.0591753982007504	ENSG00000175768.8	TOMM5
9	0.123180001974106	-0.0426398999989033	ENSG00000175768.8	TOMM5
9	0.0995239987969398	-0.000430048006819561	ENSG00000175768.8	TOMM5
9	0.103329002857208	0.0664594024419785	ENSG00000175768.8	TOMM5
9	0.0821084976196289	-0.0889850035309792	ENSG00000175768.8	TOMM5
9	0.0491430014371872	-0.111454002559185	ENSG00000175768.8	TOMM5
9	0.0460840985178947	-0.0447501987218857	ENSG00000175768.8	TOMM5
9	0.0402713008224964	-0.0409930013120174	ENSG00000175768.8	TOMM5
9	0.0446165986359119	-0.0354681983590126	ENSG00000175768.8	TOMM5
9	0.0336388982832432	0.000249214994255453	ENSG00000175768.8	TOMM5
9	0.0323446989059448	-0.0264052003622055	ENSG00000175768.8	TOMM5
9	0.0495399013161659	-0.0955075025558472	ENSG00000175768.8	TOMM5
9	0.130135998129845	0.0653766021132469	ENSG00000175768.8	TOMM5
9	0.0430209003388882	-0.0397620983421803	ENSG00000175768.8	TOMM5
9	0.0426377989351749	0.041100699454546	ENSG00000175768.8	TOMM5
9	0.119975998997688	0.179030999541283	ENSG00000175768.8	TOMM5
9	0.0500807985663414	-0.0688979998230934	ENSG00000175768.8	TOMM5
9	0.0342194996774197	0.00962960999459028	ENSG00000175768.8	TOMM5
9	0.0465714000165462	0.0457663014531136	ENSG00000175768.8	TOMM5
9	0.0334968008100986	0.0412078015506268	ENSG00000175768.8	TOMM5
9	0.10674200206995	0.0797140002250671	ENSG00000175768.8	TOMM5
9	0.109362997114658	-0.0801158025860786	ENSG00000175768.8	TOMM5
9	0.102380998432636	-0.0941955968737602	ENSG00000175768.8	TOMM5
9	0.108262002468109	0.0996536016464233	ENSG00000175768.8	TOMM5
9	0.0412802994251251	0.0532761998474598	ENSG00000175768.8	TOMM5
9	0.0412862002849579	-0.0501836016774178	ENSG00000175768.8	TOMM5
9	0.0412469990551472	0.0495770983397961	ENSG00000175768.8	TOMM5
9	0.0412469990551472	0.0495770983397961	ENSG00000175768.8	TOMM5
9	0.0432148016989231	0.0435991995036602	ENSG00000175768.8	TOMM5
9	0.0419708006083965	0.0499452017247677	ENSG00000175768.8	TOMM5
9	0.0431591011583805	0.0546684004366398	ENSG00000175768.8	TOMM5
9	0.0419779010117054	0.0503758005797863	ENSG00000175768.8	TOMM5
9	0.0469304993748665	0.0969597995281219	ENSG00000175768.8	TOMM5
9	0.0418770983815193	-0.0648496001958847	ENSG00000175768.8	TOMM5
9	0.050168801099062	0.0503890998661518	ENSG00000175768.8	TOMM5
9	0.042154598981142	0.0587003007531166	ENSG00000175768.8	TOMM5
9	0.0348474010825157	-0.0196308996528387	ENSG00000175768.8	TOMM5
9	0.0420916005969048	-0.0572603009641171	ENSG00000175768.8	TOMM5
9	0.0951355025172234	0.139404997229576	ENSG00000175768.8	TOMM5
9	0.116939999163151	-0.0305087994784117	ENSG00000175768.8	TOMM5
9	0.041551198810339	0.0576100014150143	ENSG00000175768.8	TOMM5
9	0.142810001969337	-0.028549300506711	ENSG00000175768.8	TOMM5
9	0.117078997194767	0.118386000394821	ENSG00000175768.8	TOMM5
9	0.0440547987818718	0.0227154996246099	ENSG00000175768.8	TOMM5
9	0.0441971011459827	0.0192546006292105	ENSG00000175768.8	TOMM5
9	0.0412091016769409	0.00822959002107382	ENSG00000175768.8	TOMM5
9	0.0336657017469406	0.0153702003881335	ENSG00000175768.8	TOMM5
9	0.0373772010207176	0.0354252010583878	ENSG00000175768.8	TOMM5
9	0.0412308983504772	-0.00747398007661104	ENSG00000175768.8	TOMM5
9	0.0500368997454643	0.0326596014201641	ENSG00000175768.8	TOMM5
9	0.0425179004669189	0.0705813020467758	ENSG00000175768.8	TOMM5
9	0.04306960105896	0.0608251988887787	ENSG00000175768.8	TOMM5
9	0.0324437990784645	0.00841911975294352	ENSG00000175768.8	TOMM5
9	0.0965389013290405	0.00240541994571686	ENSG00000175768.8	TOMM5
9	0.0487563982605934	0.0283806007355452	ENSG00000175768.8	TOMM5
9	0.104220002889633	0.180594995617867	ENSG00000175768.8	TOMM5
9	0.0438662990927696	0.0240732003003359	ENSG00000175768.8	TOMM5
9	0.119777001440525	0.0528719983994961	ENSG00000175768.8	TOMM5
9	0.0438538007438183	0.0847088992595673	ENSG00000175768.8	TOMM5
9	0.0425889007747173	-0.0391295999288559	ENSG00000175768.8	TOMM5
9	0.0742601975798607	0.0984589979052544	ENSG00000175768.8	TOMM5
9	0.0743321031332016	0.0359984003007412	ENSG00000175768.8	TOMM5
9	0.0556368008255959	-0.0246859006583691	ENSG00000175768.8	TOMM5
9	0.0353320986032486	-0.0215555001050234	ENSG00000175768.8	TOMM5
9	0.0964678004384041	0.000956540985498577	ENSG00000175768.8	TOMM5
9	0.0898427963256836	0.133276000618935	ENSG00000175768.8	TOMM5
9	0.0440725013613701	0.0356944985687733	ENSG00000175768.8	TOMM5
9	0.134178996086121	-0.0777370035648346	ENSG00000175768.8	TOMM5
9	0.0437472015619278	-0.0197720006108284	ENSG00000175768.8	TOMM5
9	0.0403105989098549	0.045134998857975	ENSG00000175768.8	TOMM5
9	0.0340921990573406	-0.0351607985794544	ENSG00000175768.8	TOMM5
9	0.0321538001298904	0.0235785003751516	ENSG00000175768.8	TOMM5
9	0.11726800352335	0.156091004610062	ENSG00000175768.8	TOMM5
9	0.0880196988582611	-0.123507998883724	ENSG00000175768.8	TOMM5
9	0.0437758006155491	0.0202313996851444	ENSG00000175768.8	TOMM5
9	0.0467479005455971	-0.0477537997066975	ENSG00000175768.8	TOMM5
9	0.133643001317978	0.0897054970264435	ENSG00000175768.8	TOMM5
9	0.116998001933098	-0.000735174980945885	ENSG00000175768.8	TOMM5
9	0.0489320009946823	-0.0382172018289566	ENSG00000175768.8	TOMM5
9	0.0467266999185085	-0.0467112995684147	ENSG00000175768.8	TOMM5
9	0.117156997323036	0.16610099375248	ENSG00000175768.8	TOMM5
9	0.0433290004730225	-0.0194300003349781	ENSG00000175768.8	TOMM5
9	0.0473180003464222	0.040395200252533	ENSG00000175768.8	TOMM5
9	0.0496244989335537	0.02660490013659	ENSG00000175768.8	TOMM5
9	0.0467207990586758	-0.0508290007710457	ENSG00000175768.8	TOMM5
9	0.12049899995327	0.152474999427795	ENSG00000175768.8	TOMM5
9	0.0346115007996559	-0.0256642997264862	ENSG00000175768.8	TOMM5
9	0.0481937006115913	0.0402278006076813	ENSG00000175768.8	TOMM5
9	0.0344896987080574	0.0389605015516281	ENSG00000175768.8	TOMM5
9	0.0344022996723652	0.0297896005213261	ENSG00000175768.8	TOMM5
9	0.0451630987226963	-0.0298686996102333	ENSG00000175768.8	TOMM5
9	0.0344025008380413	0.0297835003584623	ENSG00000175768.8	TOMM5
9	0.0344034992158413	0.0297938007861376	ENSG00000175768.8	TOMM5
9	0.0488176010549068	0.0675856024026871	ENSG00000175768.8	TOMM5
9	0.105530001223087	-0.14954300224781	ENSG00000175768.8	TOMM5
9	0.0355001017451286	0.0368536002933979	ENSG00000175768.8	TOMM5
9	0.036983098834753	0.0472226999700069	ENSG00000175768.8	TOMM5
9	0.0437681004405022	0.0315568000078201	ENSG00000175768.8	TOMM5
9	0.0442588999867439	0.0373842008411884	ENSG00000175768.8	TOMM5
9	0.0451630987226963	-0.0298686996102333	ENSG00000175768.8	TOMM5
9	0.0437012985348701	-0.00990856997668743	ENSG00000175768.8	TOMM5
9	0.0449657998979092	0.0311737004667521	ENSG00000175768.8	TOMM5
9	0.114866003394127	-0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0481977015733719	-0.0402273014187813	ENSG00000175768.8	TOMM5
9	0.103107996284962	0.00192403001710773	ENSG00000175768.8	TOMM5
9	0.12049899995327	0.152474999427795	ENSG00000175768.8	TOMM5
9	0.114866003394127	-0.169945001602173	ENSG00000175768.8	TOMM5
9	0.140664994716644	-0.178831994533539	ENSG00000175768.8	TOMM5
9	0.118481002748013	-0.135076001286507	ENSG00000175768.8	TOMM5
9	0.0435103997588158	0.0945074036717415	ENSG00000175768.8	TOMM5
9	0.0482137985527515	-0.0402734987437725	ENSG00000175768.8	TOMM5
9	0.0322844982147217	-0.0618272013962269	ENSG00000175768.8	TOMM5
9	0.123989000916481	-0.0780643969774246	ENSG00000175768.8	TOMM5
9	0.0344553999602795	0.0398396998643875	ENSG00000175768.8	TOMM5
9	0.058966301381588	-0.0559992007911205	ENSG00000175768.8	TOMM5
9	0.0374366007745266	0.0463116988539696	ENSG00000175768.8	TOMM5
9	0.048531498759985	0.0365770012140274	ENSG00000175768.8	TOMM5
9	0.114866003394127	-0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0481855012476444	0.0402146987617016	ENSG00000175768.8	TOMM5
9	0.12049899995327	-0.152474999427795	ENSG00000175768.8	TOMM5
9	0.114866003394127	-0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0331500992178917	-0.0354087017476559	ENSG00000175768.8	TOMM5
9	0.0509027987718582	0.0120663996785879	ENSG00000175768.8	TOMM5
9	0.12049899995327	0.152474999427795	ENSG00000175768.8	TOMM5
9	0.0328474007546902	-0.0419260002672672	ENSG00000175768.8	TOMM5
9	0.0321766994893551	0.0618553012609482	ENSG00000175768.8	TOMM5
9	0.0327126011252403	-0.0627572014927864	ENSG00000175768.8	TOMM5
9	0.0481849983334541	0.0402076989412308	ENSG00000175768.8	TOMM5
9	0.0330175012350082	-0.0353825986385345	ENSG00000175768.8	TOMM5
9	0.114866003394127	0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0800988972187042	0.0979010984301567	ENSG00000175768.8	TOMM5
9	0.12049899995327	0.152474999427795	ENSG00000175768.8	TOMM5
9	0.114866003394127	-0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0437305010855198	0.00946434959769249	ENSG00000175768.8	TOMM5
9	0.0481849014759064	-0.0402056984603405	ENSG00000175768.8	TOMM5
9	0.0481849014759064	0.0402056984603405	ENSG00000175768.8	TOMM5
9	0.148120000958443	0.148778006434441	ENSG00000175768.8	TOMM5
9	0.0449707992374897	0.0314573012292385	ENSG00000175768.8	TOMM5
9	0.142349004745483	-0.0332318991422653	ENSG00000175768.8	TOMM5
9	0.126083999872208	-0.078133299946785	ENSG00000175768.8	TOMM5
9	0.0481849014759064	-0.0402056984603405	ENSG00000175768.8	TOMM5
9	0.0343239009380341	-0.0408550016582012	ENSG00000175768.8	TOMM5
9	0.0344602018594742	0.0401295982301235	ENSG00000175768.8	TOMM5
9	0.0483663007616997	0.0408965013921261	ENSG00000175768.8	TOMM5
9	0.114866003394127	0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0412257984280586	0.0133250001817942	ENSG00000175768.8	TOMM5
9	0.0339561998844147	-0.0105040995404124	ENSG00000175768.8	TOMM5
9	0.0412257984280586	-0.0133250001817942	ENSG00000175768.8	TOMM5
9	0.048183798789978	-0.0401910990476608	ENSG00000175768.8	TOMM5
9	0.0437305010855198	-0.00946434959769249	ENSG00000175768.8	TOMM5
9	0.0320167988538742	-0.0501938015222549	ENSG00000175768.8	TOMM5
9	0.048183798789978	-0.0401910990476608	ENSG00000175768.8	TOMM5
9	0.12049899995327	0.152474999427795	ENSG00000175768.8	TOMM5
9	0.134736999869347	0.0191396996378899	ENSG00000175768.8	TOMM5
9	0.103107996284962	-0.00192403001710773	ENSG00000175768.8	TOMM5
9	0.114866003394127	-0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0481835007667542	-0.0401872992515564	ENSG00000175768.8	TOMM5
9	0.107041999697685	0.163980007171631	ENSG00000175768.8	TOMM5
9	0.0481835007667542	0.0401872992515564	ENSG00000175768.8	TOMM5
9	0.0606358014047146	-0.0409419015049934	ENSG00000175768.8	TOMM5
9	0.0591472983360291	-0.0345926992595196	ENSG00000175768.8	TOMM5
9	0.0410558991134167	-0.0862037017941475	ENSG00000175768.8	TOMM5
9	0.0481835007667542	0.0401872992515564	ENSG00000175768.8	TOMM5
9	0.0724077969789505	0.120564997196198	ENSG00000175768.8	TOMM5
9	0.0414112992584705	0.08401770144701	ENSG00000175768.8	TOMM5
9	0.114866003394127	-0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0322929993271828	0.0191050991415977	ENSG00000175768.8	TOMM5
9	0.0740759000182152	-0.101072996854782	ENSG00000175768.8	TOMM5
9	0.12049899995327	-0.152474999427795	ENSG00000175768.8	TOMM5
9	0.041482899338007	-0.0824605971574783	ENSG00000175768.8	TOMM5
9	0.0680911019444466	0.0650539994239807	ENSG00000175768.8	TOMM5
9	0.0481835007667542	-0.0401872992515564	ENSG00000175768.8	TOMM5
9	0.12049899995327	-0.152474999427795	ENSG00000175768.8	TOMM5
9	0.0414776988327503	0.0824270024895668	ENSG00000175768.8	TOMM5
9	0.0322755984961987	-0.0191147997975349	ENSG00000175768.8	TOMM5
9	0.0723214969038963	0.120214000344276	ENSG00000175768.8	TOMM5
9	0.114866003394127	0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0481835007667542	0.0401872992515564	ENSG00000175768.8	TOMM5
9	0.0412076003849506	0.0132724000141025	ENSG00000175768.8	TOMM5
9	0.0323584005236626	0.0255389995872974	ENSG00000175768.8	TOMM5
9	0.0343194007873535	0.0408068001270294	ENSG00000175768.8	TOMM5
9	0.0867562964558601	0.077061802148819	ENSG00000175768.8	TOMM5
9	0.114866003394127	-0.169945001602173	ENSG00000175768.8	TOMM5
9	0.0321801006793976	-0.0618326999247074	ENSG00000175768.8	TOMM5
9	0.0481844991445541	0.0402160994708538	ENSG00000175768.8	TOMM5
9	0.0482256002724171	-0.0401915013790131	ENSG00000175768.8	TOMM5
9	0.0342315994203091	-0.0411866009235382	ENSG00000175768.8	TOMM5
9	0.120445996522903	-0.0568032003939152	ENSG00000175768.8	TOMM5
9	0.0330156981945038	-0.0249981004744768	ENSG00000175768.8	TOMM5
9	0.12049899995327	0.152474999427795	ENSG00000175768.8	TOMM5
9	0.0323811993002892	-0.0589753016829491	ENSG00000175768.8	TOMM5
9	0.0323770008981228	-0.0589554011821747	ENSG00000175768.8	TOMM5
9	0.0330316983163357	-0.0435797981917858	ENSG00000175768.8	TOMM5
9	0.0323758013546467	0.0589497983455658	ENSG00000175768.8	TOMM5
9	0.0339202992618084	-0.00657997000962496	ENSG00000175768.8	TOMM5
9	0.0330886989831924	0.0476930998265743	ENSG00000175768.8	TOMM5
9	0.102260001003742	0.00792390014976263	ENSG00000175768.8	TOMM5
9	0.0323761999607086	-0.0589260011911392	ENSG00000175768.8	TOMM5
9	0.0331006981432438	-0.0459519997239113	ENSG00000175768.8	TOMM5
9	0.033102098852396	-0.045948501676321	ENSG00000175768.8	TOMM5
9	0.0323674008250237	-0.0588679015636444	ENSG00000175768.8	TOMM5
9	0.0481835007667542	0.0401872992515564	ENSG00000175768.8	TOMM5
9	0.0323758013546467	-0.0589497983455658	ENSG00000175768.8	TOMM5
9	0.0341325998306274	-0.0188494008034468	ENSG00000175768.8	TOMM5
9	0.0323758013546467	-0.0589497983455658	ENSG00000175768.8	TOMM5
9	0.032430000603199	0.0592923983931541	ENSG00000175768.8	TOMM5
9	0.0323933996260166	0.0587177015841007	ENSG00000175768.8	TOMM5
9	0.12049899995327	0.152474999427795	ENSG00000175768.8	TOMM5
9	0.114866003394127	-0.169945001602173	ENSG00000175768.8	TOMM5
